"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
101,1525.0,11.0,2.0,1.0,1.0,0.0,26.0,2044.0,True,2.0,True,3.0,NT-38-30,False
102,1.0,2.0,46.0,4162.0,50.0,1.0,1.0,3.0,True,3.0,True,1.0,NT-38-30,False
103,1469.0,9.0,3.0,3.0,1.0,0.0,30.0,2081.0,True,2.0,True,3.0,NT-39-30,False
104,1.0,3.0,39.0,4060.0,49.0,1.0,1.0,4.0,True,3.0,True,1.0,NT-39-30,False
105,1557.0,12.0,3.0,1.0,1.0,1.0,40.0,2016.0,True,2.0,True,3.0,NT-40-30,False
106,1.0,2.0,44.0,4162.0,52.0,1.0,1.0,3.0,True,3.0,True,1.0,NT-40-30,False
107,835.0,43.0,16.0,6.0,3.0,1.0,1.0,14.0,True,2.0,False,NaN,30-45,True
108,1.0,3.0,68.0,4303.0,12.0,2.0,3.0,5.0,True,3.0,False,NaN,30-45,True
109,937.0,51.0,13.0,14.0,5.0,1.0,1.0,19.0,True,2.0,False,NaN,30-47,True
110,0.0,2.0,66.0,4648.0,12.0,1.0,3.0,4.0,True,3.0,False,NaN,30-47,True
111,691.0,80.0,26.0,11.0,3.0,1.0,1.0,16.0,True,2.0,False,NaN,30-49,True
112,1.0,2.0,80.0,4754.0,13.0,1.0,1.0,2.0,True,3.0,False,NaN,30-49,True
113,783.0,47.0,28.0,7.0,4.0,1.0,1.0,14.0,True,2.0,False,NaN,30-51,True
114,67.0,177.0,148.0,4463.0,26.0,7.0,6.0,14.0,True,3.0,False,NaN,30-51,True
115,645.0,34.0,24.0,19.0,8.0,1.0,2.0,18.0,True,2.0,False,NaN,30-53,True
116,91.0,633.0,84.0,3831.0,18.0,3.0,4.0,8.0,True,3.0,False,NaN,30-53,True
117,756.0,23.0,79.0,149.0,3.0,0.0,1.0,18.0,True,2.0,False,NaN,30-55,True
118,6.0,96.0,164.0,3620.0,19.0,3.0,3.0,5.0,True,3.0,False,NaN,30-55,True
119,987.0,6.0,2.0,4.0,2.0,1.0,11.0,1795.0,True,2.0,True,3.0,NT-28-30,False
120,4.0,4.0,44.0,3211.0,55.0,2.0,1.0,7.0,True,3.0,True,1.0,NT-28-30,False
121,1150.0,6.0,2.0,2.0,1.0,0.0,5.0,1834.0,True,2.0,True,3.0,NT-30-30,False
122,1.0,3.0,42.0,4303.0,55.0,2.0,1.0,6.0,True,3.0,True,1.0,NT-30-30,False
123,1127.0,7.0,2.0,2.0,2.0,0.0,11.0,1889.0,True,2.0,True,3.0,NT-32-30,False
124,1.0,2.0,42.0,4317.0,51.0,1.0,1.0,4.0,True,3.0,True,1.0,NT-32-30,False
125,1133.0,8.0,2.0,2.0,1.0,1.0,23.0,2009.0,True,2.0,True,3.0,NT-34-30,False
126,1.0,2.0,47.0,4221.0,45.0,2.0,1.0,4.0,True,3.0,True,1.0,NT-34-30,False
127,1240.0,10.0,2.0,2.0,1.0,0.0,28.0,1987.0,True,2.0,True,3.0,NT-36-30,False
128,1.0,2.0,46.0,4017.0,47.0,1.0,1.0,3.0,True,3.0,True,1.0,NT-36-30,False
129,1499.0,9.0,3.0,1.0,1.0,0.0,27.0,2146.0,True,2.0,True,3.0,NT-38-30,False
130,1.0,3.0,48.0,3858.0,53.0,1.0,1.0,3.0,True,3.0,True,1.0,NT-38-30,False
131,1865.0,12.0,2.0,1.0,1.0,0.0,42.0,1958.0,True,2.0,True,3.0,NT-40-30,False
132,1.0,2.0,50.0,4000.0,49.0,1.0,1.0,3.0,True,3.0,True,1.0,NT-40-30,False
